"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 12 16:18:20 UTC 2026","Mon Jan 12 16:18:21 UTC 2026","1750","tests","test_burger_menu","","","","Получение списков 'Названия' и 'Локаторы' кнопок в 'Бургер меню'","Получение списков 'Названия' и 'Локаторы' кнопок в 'Бургер меню'"
"passed","Mon Jan 12 16:18:08 UTC 2026","Mon Jan 12 16:18:12 UTC 2026","3988","tests","test_page_login","TestsLogin","","","Логин заблокированного пользователя","Пользователь заблокирован"
"passed","Mon Jan 12 16:18:04 UTC 2026","Mon Jan 12 16:18:08 UTC 2026","4115","tests","test_page_login","TestsLogin","","","Логин с неверным паролем","Неправильный пароль"
"passed","Mon Jan 12 16:18:12 UTC 2026","Mon Jan 12 16:18:13 UTC 2026","781","tests","test_page_login","TestsLogin","","","Логин с пустыми полями","Пустые логин и пароль"
"passed","Mon Jan 12 16:18:22 UTC 2026","Mon Jan 12 16:18:27 UTC 2026","5545","tests","test_burger_menu","","","","Получение информации о сайте (пункт 'About' в 'Бургер меню')","Получение информации о сайте (пункт 'About' в 'Бургер меню')"
"passed","Mon Jan 12 16:18:02 UTC 2026","Mon Jan 12 16:18:03 UTC 2026","812","tests","test_page_login","TestsLogin","","","Успешный логин","Стандартный пользователь"
"passed","Mon Jan 12 16:18:14 UTC 2026","Mon Jan 12 16:18:19 UTC 2026","5700","tests","test_page_login","TestsLogin","","","Логин performance_glitch_user","Медленный пользователь"
