"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 10 15:46:02 UTC 2026","Sat Jan 10 15:46:07 UTC 2026","5204","tests","test_page_login","TestsLogin","","","Логин performance_glitch_user","Медленный пользователь"
"passed","Sat Jan 10 15:46:00 UTC 2026","Sat Jan 10 15:46:01 UTC 2026","192","tests","test_page_login","TestsLogin","","","Успешный логин","Стандартный пользователь"
"passed","Sat Jan 10 15:46:02 UTC 2026","Sat Jan 10 15:46:02 UTC 2026","121","tests","test_page_login","TestsLogin","","","Логин с пустыми полями","Пустые логин и пароль"
"passed","Sat Jan 10 15:46:07 UTC 2026","Sat Jan 10 15:46:09 UTC 2026","1198","tests","test_burger_menu","","","","Получение списков 'Названия' и 'Локаторы' кнопок в 'Бургер меню'",""
"passed","Sat Jan 10 15:46:01 UTC 2026","Sat Jan 10 15:46:01 UTC 2026","124","tests","test_page_login","TestsLogin","","","Логин заблокированного пользователя","Пользователь заблокирован"
"passed","Sat Jan 10 15:46:01 UTC 2026","Sat Jan 10 15:46:01 UTC 2026","121","tests","test_page_login","TestsLogin","","","Логин с неверным паролем","Неправильный пароль"
