"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 06 17:33:20 UTC 2026","Tue Jan 06 17:33:27 UTC 2026","6643","tests","test_page_login","TestsLogin","","","Логин performance_glitch_user","Медленный пользователь"
"passed","Tue Jan 06 17:33:13 UTC 2026","Tue Jan 06 17:33:14 UTC 2026","1595","tests","test_page_login","TestsLogin","","","Логин с неверным паролем","Неправильный пароль"
"passed","Tue Jan 06 17:33:10 UTC 2026","Tue Jan 06 17:33:12 UTC 2026","1670","tests","test_page_login","TestsLogin","","","Успешный логин","Стандартный пользователь"
"passed","Tue Jan 06 17:33:15 UTC 2026","Tue Jan 06 17:33:17 UTC 2026","1605","tests","test_page_login","TestsLogin","","","Логин заблокированного пользователя","Пользователь заблокирован"
"passed","Tue Jan 06 17:33:18 UTC 2026","Tue Jan 06 17:33:19 UTC 2026","1598","tests","test_page_login","TestsLogin","","","Логин с пустыми полями","Пустые логин и пароль"
